Age,Gender,Income,Marital_Status,Education,Occupation,Claim_Amount
22.0,Female,58606.0,Married,Bachelor's,CEO,8477.0
21.0,Female,73409.0,Single,Bachelor's,CEO,8629.0
75.0,Male,52903.0,Married,Master's,CEO,9700.0
74.0,Female,66703.0,Married,PhD,CEO,1015.0
69.0,Female,88590.0,Single,Bachelor's,Waiter,2535.0
26.0,Female,179558.0,Married,PhD,CEO,8981.0
40.0,Male,40743.0,Single,PhD,Engineer,4564.0
75.0,Male,404427.9082545613,Married,Master's,Doctor,78301.0
36.0,Female,148658.0,Married,Bachelor's,Teacher,6353.0
63.0,Female,32770.0,Married,PhD,CEO,6627.0
40.0,Female,217439.0,Single,Master's,Teacher,35198.0
51.0,Female,72779.0,Single,Bachelor's,CEO,6169.0
32.0,Female,193249.0,Married,Bachelor's,Teacher,1240.0
29.0,Male,29577.0,Married,Master's,Teacher,6202.0
36.0,Male,22281.0,Married,Bachelor's,Doctor,7604.0
70.0,Female,153761.0,Single,PhD,CEO,5960.0
49.0,Male,258105.0,Married,Bachelor's,CEO,2662.0
73.0,Female,278002.0,Married,Bachelor's,CEO,4840.0
35.0,Female,25139.0,Married,PhD,CEO,8811.0
31.0,Female,10983.0,Single,Bachelor's,Teacher,9631.0
72.0,Female,23454.0,Single,PhD,Waiter,7364.0
38.0,Female,404427.9082545613,Single,Master's,Engineer,64486.0
27.0,Male,176484.0,Single,Master's,CEO,3274.0
37.0,Female,280090.0,Married,Master's,Engineer,4828.0
69.0,Male,49432.0,Married,Bachelor's,Engineer,6850.0
50.0,Male,228601.0,Married,Bachelor's,CEO,8757.0
65.0,Female,69673.0,Married,Master's,CEO,8620.0
78.0,Female,200106.0,Married,Bachelor's,CEO,4357.0
71.0,Female,61202.0,Single,Master's,CEO,4743.0
27.0,Female,248185.0,Married,Master's,Teacher,41451.0
34.0,Female,404427.9082545613,Single,Bachelor's,Waiter,91506.0
40.0,Female,79154.0,Single,Master's,CEO,7289.0
76.0,Male,41514.0,Married,PhD,CEO,3113.0
62.0,Male,18526.0,Single,Master's,Waiter,7809.0
40.0,Female,260706.0,Married,Master's,CEO,7633.0
41.0,Male,153775.0,Single,PhD,CEO,1401.0
58.0,Female,74019.0,Single,Bachelor's,CEO,3467.0
68.0,Female,225135.0,Single,Master's,CEO,6122.0
38.0,Female,31663.0,Married,Master's,CEO,2099.0
68.0,Female,50990.0,Single,PhD,CEO,3415.0
73.0,Female,135695.0,Married,Master's,Teacher,9881.0
20.0,Male,250784.0,Married,Master's,Teacher,89796.0
33.0,Female,119226.0,Married,PhD,CEO,7230.0
29.0,Female,42533.0,Single,PhD,CEO,6582.0
68.0,Female,49073.0,Married,Master's,Waiter,8828.0
102.42154354562416,Female,21134.0,Married,Bachelor's,Waiter,25378.0
69.0,Male,49432.0,Married,Bachelor's,Engineer,6850.0
77.0,Female,281624.0,Single,Bachelor's,CEO,1381.0
54.0,Male,240142.0,Single,PhD,Waiter,8643.0
47.0,Female,255171.0,Single,Bachelor's,Engineer,33652.0
49.0,Male,25232.0,Single,Master's,Waiter,80777.0
66.0,Female,188049.0,Single,Master's,CEO,5581.0
23.0,Female,34190.0,Single,Master's,Doctor,9613.0
41.0,Male,198050.0,Single,Bachelor's,CEO,7283.0
22.0,Female,156270.0,Married,PhD,CEO,7206.0
52.0,Female,404427.9082545613,Single,Bachelor's,Teacher,5130.0
31.0,Female,202436.0,Married,Master's,Doctor,5404.0
36.0,Female,48429.0,Single,Bachelor's,Doctor,6581.0
52.0,Male,112529.0,Married,Bachelor's,CEO,2739.0
43.0,Female,100721.0,Single,Bachelor's,CEO,7662.0
62.0,Female,12355.0,Single,Bachelor's,Waiter,3482.0
18.0,Male,235277.0,Married,PhD,Teacher,9459.0
61.0,Female,267352.0,Single,PhD,CEO,3859.0
37.0,Female,123572.0,Single,Bachelor's,CEO,9842.0
69.0,Male,9154.0,Married,PhD,Engineer,4822.0
78.0,Female,34406.0,Married,PhD,Engineer,811.0
73.0,Female,291951.0,Married,Master's,CEO,7270.0
31.0,Male,46773.0,Single,PhD,CEO,8969.0
26.0,Female,235007.0,Single,PhD,CEO,15175.0
45.0,Male,39012.0,Married,Bachelor's,Engineer,52481.0
70.0,Male,194579.0,Married,Bachelor's,CEO,5633.0
56.0,Female,21784.0,Married,PhD,CEO,8633.0
45.0,Female,118555.0,Single,Bachelor's,CEO,8438.0
71.0,Female,18312.0,Single,PhD,Teacher,4606.0
20.0,Female,269313.0,Married,Bachelor's,Engineer,6324.0
67.0,Female,8352.0,Married,Bachelor's,Waiter,659.0
19.0,Male,51880.0,Single,Master's,Waiter,7786.0
70.0,Male,233214.0,Married,Master's,CEO,3016.0
62.0,Female,87758.0,Single,PhD,Doctor,29460.0
40.0,Male,279310.0,Single,Master's,Teacher,4262.0
41.0,Male,114463.0,Married,Bachelor's,CEO,1960.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
23.0,Male,92264.0,Married,Master's,Waiter,60326.0
72.0,Female,274416.0,Married,Bachelor's,Doctor,2517.0
71.0,Male,186647.0,Single,Master's,CEO,2663.0
29.0,Male,190764.0,Single,Bachelor's,CEO,5118.0
51.0,Female,76917.0,Single,PhD,CEO,2711.0
44.0,Male,35934.0,Married,PhD,Teacher,994.0
43.0,Female,224906.0,Single,PhD,CEO,8857.0
53.0,Female,188578.0,Single,PhD,CEO,8064.0
61.0,Male,49629.0,Single,Bachelor's,CEO,7284.0
67.0,Male,404427.9082545613,Single,Bachelor's,CEO,1201.0
65.0,Male,119455.0,Married,PhD,Doctor,50551.0
49.0,Male,267893.0,Single,PhD,CEO,1166.0
102.42154354562416,Female,115128.0,Single,Bachelor's,CEO,6682.0
75.0,Male,161526.0,Single,Bachelor's,CEO,7575.0
25.0,Male,85502.0,Married,PhD,CEO,4545.0
30.0,Female,13672.0,Single,Master's,Waiter,7846.0
46.0,Female,70014.0,Single,Bachelor's,CEO,6903.0
71.0,Female,88175.0,Married,Master's,CEO,1578.0
35.0,Female,11214.0,Single,Master's,Teacher,3181.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
76.0,Female,92538.0,Single,Master's,CEO,8502.0
59.0,Female,148876.0,Single,Bachelor's,Engineer,3581.0
73.0,Female,28925.0,Single,PhD,CEO,6803.0
55.0,Female,165670.0,Single,Master's,CEO,1411.0
102.42154354562416,Female,290873.0,Single,Bachelor's,CEO,4638.0
67.0,Female,39469.0,Single,PhD,Teacher,2061.0
46.0,Male,60418.0,Single,PhD,Engineer,6093.0
39.0,Male,247148.0,Single,Master's,Doctor,8481.0
78.0,Female,34406.0,Married,PhD,Engineer,811.0
34.0,Female,404427.9082545613,Single,Master's,Teacher,94167.0
45.0,Male,39012.0,Married,Bachelor's,Engineer,52481.0
27.0,Male,196068.0,Single,Master's,Engineer,77321.0
77.0,Male,404427.9082545613,Single,Bachelor's,Waiter,4071.0
102.42154354562416,Male,177847.0,Single,PhD,CEO,7835.0
102.42154354562416,Male,242278.0,Single,Master's,CEO,4829.0
38.0,Female,26441.0,Single,Bachelor's,Doctor,5759.0
44.0,Male,41670.0,Single,PhD,Waiter,81136.0
53.0,Female,50166.0,Single,Master's,CEO,6917.0
64.0,Female,404427.9082545613,Married,Bachelor's,CEO,1348.0
75.0,Male,404427.9082545613,Married,Master's,Doctor,78301.0
18.0,Female,240751.0,Married,PhD,CEO,3317.0
63.0,Female,45273.0,Single,PhD,Teacher,50934.0
23.0,Female,43115.0,Single,PhD,Teacher,280.0
24.0,Female,7118.0,Married,Bachelor's,Teacher,2375.0
66.0,Male,203973.0,Married,PhD,CEO,4239.0
27.0,Female,179942.0,Single,PhD,CEO,9117.0
53.0,Male,144747.0,Married,Master's,CEO,1111.0
70.0,Female,31309.0,Married,Bachelor's,Teacher,5826.0
28.0,Male,266536.0,Single,PhD,Waiter,7680.0
64.0,Male,45162.0,Single,Bachelor's,Engineer,1384.0
53.0,Female,235142.0,Single,Master's,Waiter,16957.0
78.0,Female,149331.0,Married,PhD,CEO,4095.0
32.0,Male,182166.0,Single,Bachelor's,CEO,5296.0
79.0,Male,226898.0,Single,Master's,CEO,7387.0
27.0,Female,153204.0,Single,PhD,CEO,5920.0
33.0,Male,234425.0,Single,PhD,CEO,8806.0
34.0,Female,118634.0,Married,PhD,Teacher,3282.0
43.0,Female,54505.0,Single,PhD,CEO,5163.0
72.0,Male,10987.0,Single,PhD,Doctor,5887.0
67.0,Male,10367.0,Married,Bachelor's,Doctor,4274.0
79.0,Male,277803.0,Single,Bachelor's,Waiter,23074.0
59.0,Female,255783.0,Married,Bachelor's,Doctor,6266.0
20.0,Female,297720.0,Married,Master's,Waiter,78806.0
42.0,Male,60505.0,Married,Master's,CEO,3601.0
25.0,Male,31203.0,Single,PhD,Teacher,9512.0
31.0,Male,48424.0,Single,Master's,Engineer,1008.0
27.0,Female,8567.0,Single,Master's,Teacher,8871.0
70.0,Female,31309.0,Married,Bachelor's,Teacher,5826.0
47.0,Male,263876.0,Married,PhD,CEO,8921.0
20.0,Female,42062.0,Married,Bachelor's,CEO,5380.0
76.0,Female,157935.0,Single,Bachelor's,Teacher,7461.0
24.0,Male,120707.0,Married,PhD,CEO,4918.0
42.0,Female,262616.0,Single,PhD,CEO,5089.0
76.0,Female,291569.0,Married,Master's,Waiter,2551.0
51.0,Female,134415.0,Single,Master's,Teacher,67660.0
37.0,Female,11511.0,Single,Bachelor's,Teacher,2604.0
74.0,Female,66703.0,Married,PhD,CEO,1015.0
37.0,Female,121653.0,Single,Bachelor's,CEO,9951.0
32.0,Female,32189.0,Single,Bachelor's,Engineer,1778.0
27.0,Female,8567.0,Single,Master's,Teacher,8871.0
77.0,Female,404427.9082545613,Married,PhD,CEO,9920.0
102.42154354562416,Male,160988.0,Single,Bachelor's,CEO,6776.0
63.0,Female,42817.0,Single,Master's,CEO,7155.0
67.0,Female,297507.0,Married,PhD,Engineer,89791.0
60.0,Female,110074.0,Single,Bachelor's,CEO,9427.0
79.0,Male,277803.0,Single,Bachelor's,Waiter,23074.0
24.0,Female,39624.0,Married,Master's,CEO,5026.0
30.0,Male,25482.0,Single,Master's,Engineer,413.0
47.0,Female,255171.0,Single,Bachelor's,Engineer,33652.0
77.0,Female,49282.0,Married,Bachelor's,CEO,7145.0
56.0,Male,44877.0,Married,PhD,CEO,7974.0
53.0,Female,34135.0,Married,Master's,Doctor,73780.0
61.0,Female,198388.0,Married,PhD,CEO,7000.0
77.0,Female,116049.0,Single,PhD,Waiter,1425.0
68.0,Female,185781.0,Married,Bachelor's,CEO,7900.0
59.0,Male,404427.9082545613,Married,Master's,Engineer,2689.0
59.0,Female,187253.0,Married,Bachelor's,CEO,2578.0
75.0,Female,255602.0,Single,Bachelor's,Engineer,664.0
39.0,Female,25481.0,Single,Bachelor's,Engineer,98216.0
29.0,Male,136185.0,Single,PhD,CEO,7171.0
64.0,Female,43755.0,Married,PhD,Engineer,9851.0
19.0,Male,150726.0,Single,Bachelor's,Teacher,53791.0
32.0,Female,210754.0,Married,Master's,Engineer,58231.0
41.0,Female,25762.0,Married,Master's,Teacher,7695.0
57.0,Female,233565.0,Married,Master's,CEO,9964.0
66.0,Male,24867.0,Single,Bachelor's,Teacher,8385.0
33.0,Female,262051.0,Married,Master's,CEO,4739.0
21.0,Female,121176.0,Married,PhD,CEO,9346.0
36.0,Female,30315.0,Single,Bachelor's,Doctor,94505.0
78.0,Female,66888.0,Married,Bachelor's,CEO,3799.0
26.0,Female,27675.0,Single,PhD,Teacher,51783.0
25.0,Female,161641.0,Single,Master's,CEO,6133.0
26.0,Female,14442.0,Married,PhD,Engineer,7539.0
69.0,Female,32194.0,Single,Bachelor's,CEO,6375.0
30.0,Male,25482.0,Single,Master's,Engineer,413.0
27.0,Female,25886.0,Married,Master's,CEO,6710.0
39.0,Male,291598.0,Single,PhD,CEO,71148.0
54.0,Male,140684.0,Single,PhD,Engineer,3096.0
71.0,Female,190208.0,Single,Master's,Waiter,9004.0
39.0,Female,25481.0,Single,Bachelor's,Engineer,98216.0
37.0,Female,39136.0,Single,PhD,Doctor,9654.0
37.0,Male,31541.0,Single,Master's,Doctor,1455.0
52.0,Female,144312.0,Single,Bachelor's,Teacher,858.0
37.0,Female,268064.0,Single,Bachelor's,CEO,1079.0
61.0,Male,11212.0,Married,PhD,Engineer,2245.0
51.0,Female,72912.0,Single,Master's,Teacher,1242.0
70.0,Male,296692.0,Married,Master's,CEO,2673.0
29.0,Female,202510.0,Married,Bachelor's,CEO,6316.0
78.0,Male,264700.0,Single,Master's,Teacher,8054.0
19.0,Female,282512.0,Married,Master's,Teacher,26838.0
78.0,Female,246206.0,Married,Master's,CEO,9701.0
54.0,Female,33805.0,Single,Bachelor's,CEO,4465.0
67.0,Female,62587.0,Married,Bachelor's,Doctor,59821.0
49.0,Female,195673.0,Single,PhD,CEO,8385.0
102.42154354562416,Female,25662.0,Single,Bachelor's,CEO,3012.0
102.42154354562416,Female,12014.0,Single,PhD,Engineer,8207.0
34.0,Female,45434.0,Single,Master's,CEO,4306.0
46.0,Female,69548.0,Married,PhD,CEO,6232.0
54.0,Female,68972.0,Single,Bachelor's,Doctor,7583.0
49.0,Male,275169.0,Single,Bachelor's,CEO,5800.0
26.0,Female,31854.0,Married,Master's,CEO,8448.0
18.0,Female,292008.0,Married,Bachelor's,Teacher,2619.0
77.0,Female,203436.0,Single,Master's,Teacher,62990.0
34.0,Female,404427.9082545613,Single,Bachelor's,Waiter,91506.0
55.0,Female,21961.0,Single,PhD,Engineer,9006.0
22.0,Female,265348.0,Single,Master's,Doctor,9733.0
37.0,Female,39136.0,Single,PhD,Doctor,9654.0
20.0,Female,269313.0,Married,Bachelor's,Engineer,6324.0
59.0,Female,124465.0,Married,PhD,CEO,4257.0
75.0,Male,141690.0,Single,Master's,CEO,4718.0
39.0,Female,25481.0,Single,Bachelor's,Engineer,98216.0
77.0,Female,181961.0,Married,Bachelor's,CEO,6143.0
71.0,Female,190945.0,Single,Bachelor's,CEO,1739.0
63.0,Female,37462.0,Single,PhD,Engineer,8942.0
57.0,Female,170506.0,Single,Bachelor's,CEO,8605.0
77.0,Female,116049.0,Single,PhD,Waiter,1425.0
40.0,Male,40743.0,Single,PhD,Engineer,4564.0
71.0,Female,193166.0,Single,Master's,CEO,2231.0
57.0,Female,28391.0,Married,Master's,Engineer,47047.0
51.0,Female,268757.0,Married,Master's,Engineer,42379.0
21.0,Male,238950.0,Married,Bachelor's,CEO,6894.0
50.0,Female,299167.0,Single,PhD,CEO,3048.0
70.0,Male,270857.0,Married,Master's,CEO,8646.0
32.0,Male,96035.0,Married,Master's,Waiter,7093.0
64.0,Male,298086.0,Single,Master's,Engineer,6676.0
72.0,Female,246205.0,Single,Bachelor's,CEO,5206.0
43.0,Male,254425.0,Married,Bachelor's,Doctor,7702.0
19.0,Female,404427.9082545613,Single,PhD,Waiter,2062.0
58.0,Female,154466.0,Single,Bachelor's,CEO,7555.0
55.0,Female,261648.0,Single,PhD,CEO,7855.0
66.0,Female,270547.0,Single,Master's,Doctor,7111.0
29.0,Female,20325.0,Married,PhD,CEO,6280.0
40.0,Male,203879.0,Single,Bachelor's,CEO,2876.0
23.0,Female,81103.0,Married,Master's,CEO,9199.0
69.0,Female,88590.0,Single,Bachelor's,Waiter,2535.0
77.0,Female,404427.9082545613,Single,PhD,Engineer,78254.0
64.0,Male,266928.0,Single,Master's,CEO,9076.0
53.0,Female,235142.0,Single,Master's,Waiter,16957.0
37.0,Female,30082.0,Single,Bachelor's,Doctor,2150.0
66.0,Female,44892.0,Married,PhD,Waiter,431.0
54.0,Male,23470.0,Single,Master's,Teacher,1146.0
37.0,Female,28410.0,Married,Bachelor's,Teacher,4643.0
24.0,Male,120707.0,Married,PhD,CEO,4918.0
52.0,Female,244663.0,Single,PhD,CEO,9051.0
30.0,Female,404427.9082545613,Married,PhD,Teacher,6894.0
102.42154354562416,Male,43377.0,Married,PhD,CEO,8738.0
71.0,Male,176202.0,Single,Master's,CEO,4310.0
43.0,Male,167193.0,Married,Bachelor's,Engineer,2422.0
59.0,Female,24712.0,Single,Master's,Teacher,1175.0
26.0,Female,404427.9082545613,Married,PhD,Teacher,24885.0
57.0,Female,257297.0,Married,Bachelor's,Engineer,8581.0
56.0,Female,217533.0,Married,Bachelor's,CEO,5769.0
55.0,Female,21961.0,Single,PhD,Engineer,9006.0
50.0,Female,133550.0,Married,Bachelor's,Engineer,6269.0
49.0,Male,211109.0,Married,PhD,Engineer,7736.0
34.0,Female,119076.0,Single,Master's,CEO,9513.0
71.0,Female,48372.0,Single,Bachelor's,Engineer,340.0
75.0,Male,57602.0,Married,Bachelor's,Engineer,1950.0
62.0,Male,235017.0,Single,PhD,Engineer,8292.0
57.0,Female,119983.0,Married,PhD,Engineer,52633.0
41.0,Female,275469.0,Single,Master's,CEO,1901.0
63.0,Female,60828.0,Married,PhD,CEO,5774.0
22.0,Female,231677.0,Married,Bachelor's,CEO,9625.0
66.0,Female,83182.0,Married,Master's,Engineer,3081.0
79.0,Male,9299.0,Married,Master's,Waiter,9925.0
50.0,Female,267294.0,Single,Bachelor's,Doctor,47467.0
22.0,Female,168357.0,Single,PhD,CEO,6635.0
43.0,Female,229792.0,Married,Bachelor's,Engineer,84669.0
20.0,Female,241173.0,Single,Master's,CEO,7717.0
71.0,Female,227781.0,Single,Master's,CEO,9100.0
57.0,Female,36130.0,Married,Bachelor's,Doctor,3124.0
70.0,Male,167383.0,Single,PhD,Engineer,7726.0
30.0,Male,155951.0,Married,PhD,CEO,4075.0
39.0,Female,25481.0,Single,Bachelor's,Engineer,98216.0
54.0,Female,33805.0,Single,Bachelor's,CEO,4465.0
78.0,Female,151554.0,Married,PhD,Engineer,35271.0
36.0,Male,37832.0,Married,Master's,Doctor,651.0
74.0,Female,24209.0,Married,PhD,Engineer,5563.0
76.0,Female,65196.0,Single,PhD,Waiter,4974.0
40.0,Female,169811.0,Married,Bachelor's,Teacher,521.0
74.0,Male,44813.0,Single,Bachelor's,Engineer,17538.0
56.0,Female,134110.0,Married,Bachelor's,Engineer,2304.0
21.0,Female,257689.0,Married,Master's,CEO,4805.0
23.0,Female,277043.0,Single,Bachelor's,Waiter,6307.0
102.42154354562416,Female,190096.0,Married,Bachelor's,Waiter,48575.0
70.0,Male,296692.0,Married,Master's,CEO,2673.0
62.0,Male,404427.9082545613,Married,Bachelor's,CEO,9014.0
59.0,Female,255783.0,Married,Bachelor's,Doctor,6266.0
31.0,Female,265879.0,Single,Bachelor's,Waiter,38294.0
25.0,Female,73756.0,Married,PhD,CEO,8615.0
74.0,Female,226835.0,Married,PhD,Doctor,25034.0
75.0,Female,233429.0,Married,Bachelor's,CEO,3232.0
76.0,Female,65196.0,Single,PhD,Waiter,4974.0
25.0,Female,90853.0,Married,Bachelor's,CEO,2154.0
54.0,Male,42294.0,Married,PhD,Teacher,1337.0
79.0,Female,66613.0,Married,Bachelor's,Teacher,30787.0
40.0,Female,297558.0,Single,PhD,Teacher,9909.0
49.0,Female,229202.0,Single,Master's,CEO,9302.0
22.0,Female,193534.0,Single,PhD,Teacher,5755.0
65.0,Male,159212.0,Single,Bachelor's,CEO,7254.0
33.0,Female,257553.0,Married,PhD,CEO,8732.0
21.0,Female,169499.0,Single,PhD,CEO,6748.0
49.0,Male,133025.0,Single,Bachelor's,CEO,1061.0
78.0,Male,208206.0,Married,PhD,CEO,5755.0
71.0,Male,45626.0,Single,PhD,Teacher,8478.0
32.0,Female,185982.0,Married,Bachelor's,Engineer,14836.0
69.0,Male,86198.0,Married,Bachelor's,Engineer,480.0
26.0,Female,14442.0,Married,PhD,Engineer,7539.0
37.0,Male,31541.0,Single,Master's,Doctor,1455.0
102.42154354562416,Female,40269.0,Married,PhD,Waiter,6163.0
102.42154354562416,Female,244029.0,Single,PhD,CEO,2231.0
70.0,Female,28111.0,Single,Bachelor's,Engineer,5306.0
40.0,Female,253012.0,Single,Master's,Doctor,53938.0
76.0,Female,144768.0,Single,Bachelor's,Engineer,33138.0
102.42154354562416,Male,294602.0,Single,PhD,Doctor,48230.0
49.0,Female,182782.0,Single,PhD,CEO,1827.0
102.42154354562416,Female,168961.0,Single,Bachelor's,CEO,1521.0
61.0,Female,152138.0,Married,Master's,CEO,8728.0
30.0,Male,17070.0,Married,PhD,Waiter,1615.0
50.0,Female,33742.0,Married,Bachelor's,Engineer,6663.0
38.0,Male,191547.0,Single,Bachelor's,Waiter,5268.0
46.0,Female,268034.0,Single,Bachelor's,Doctor,15913.0
59.0,Female,13627.0,Married,Master's,Doctor,2401.0
19.0,Female,229951.0,Married,PhD,CEO,4944.0
71.0,Female,190208.0,Single,Master's,Waiter,9004.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
18.0,Female,28728.0,Single,Bachelor's,Engineer,3523.0
102.42154354562416,Female,91937.0,Single,PhD,Engineer,1168.0
24.0,Female,7118.0,Married,Bachelor's,Teacher,2375.0
46.0,Male,171244.0,Married,Master's,Engineer,7708.0
50.0,Female,20925.0,Single,Bachelor's,CEO,6098.0
34.0,Male,48355.0,Married,PhD,Teacher,677.0
42.0,Female,158037.0,Single,PhD,CEO,4103.0
56.0,Male,191969.0,Single,Bachelor's,Waiter,85513.0
38.0,Male,83023.0,Single,Master's,Doctor,7607.0
41.0,Male,123854.0,Single,Bachelor's,Teacher,98219.0
56.0,Female,47403.0,Single,PhD,Teacher,5490.0
18.0,Female,271475.0,Single,Bachelor's,CEO,9943.0
64.0,Female,26139.0,Single,Bachelor's,Teacher,584.0
26.0,Female,27188.0,Married,Master's,Doctor,5145.0
44.0,Male,276862.0,Single,PhD,Engineer,64686.0
45.0,Male,27964.0,Married,PhD,Teacher,24969.0
56.0,Female,75596.0,Single,Master's,Teacher,84557.0
53.0,Male,22796.0,Single,Bachelor's,Teacher,8060.0
59.0,Female,24712.0,Single,Master's,Teacher,1175.0
26.0,Male,21415.0,Single,Master's,CEO,1168.0
61.0,Male,141679.0,Married,Bachelor's,CEO,8437.0
38.0,Female,404427.9082545613,Single,PhD,CEO,8346.0
53.0,Female,291866.0,Single,Master's,Waiter,7879.0
26.0,Male,116446.0,Single,Bachelor's,CEO,9306.0
77.0,Female,180166.0,Single,Master's,CEO,4210.0
42.0,Female,65300.0,Married,PhD,CEO,8132.0
76.0,Female,232569.0,Single,Master's,CEO,2215.0
63.0,Male,46816.0,Married,Master's,Engineer,8149.0
54.0,Male,58083.0,Single,Bachelor's,Teacher,806.0
35.0,Female,282324.0,Single,Master's,CEO,8598.0
73.0,Female,26403.0,Single,Master's,Engineer,1487.0
77.0,Female,116049.0,Single,PhD,Waiter,1425.0
57.0,Female,231843.0,Married,Master's,CEO,7226.0
42.0,Female,192519.0,Married,PhD,Teacher,8249.0
73.0,Female,281322.0,Single,Master's,CEO,7409.0
73.0,Male,150583.0,Single,PhD,CEO,5685.0
19.0,Female,404427.9082545613,Single,PhD,Waiter,2062.0
31.0,Female,240628.0,Married,PhD,CEO,5109.0
22.0,Male,108366.0,Single,PhD,CEO,9306.0
48.0,Female,205466.0,Single,Bachelor's,CEO,3537.0
48.0,Male,70844.0,Married,Bachelor's,CEO,2418.0
39.0,Female,25481.0,Single,Bachelor's,Engineer,98216.0
24.0,Female,278078.0,Single,Bachelor's,Waiter,31731.0
22.0,Female,111209.0,Single,Master's,Teacher,3969.0
23.0,Female,264406.0,Single,Bachelor's,CEO,3517.0
38.0,Female,202429.0,Married,Bachelor's,Engineer,8785.0
69.0,Male,286098.0,Married,Bachelor's,Waiter,3318.0
47.0,Male,115821.0,Single,PhD,Engineer,12334.0
27.0,Male,176484.0,Single,Master's,CEO,3274.0
34.0,Male,71409.0,Married,Master's,Engineer,10741.0
65.0,Female,23318.0,Married,Master's,Engineer,1446.0
66.0,Female,222508.0,Married,Master's,Waiter,69761.0
26.0,Female,55475.0,Single,PhD,Engineer,86905.0
57.0,Female,263287.0,Married,PhD,CEO,9487.0
44.0,Female,102528.0,Single,Master's,Engineer,3033.0
66.0,Male,191148.0,Single,PhD,CEO,8348.0
102.42154354562416,Male,23180.0,Married,Master's,CEO,4667.0
41.0,Female,275469.0,Single,Master's,CEO,1901.0
57.0,Male,114923.0,Single,PhD,CEO,4688.0
24.0,Male,244574.0,Single,PhD,Engineer,17552.0
37.0,Female,223717.0,Single,PhD,CEO,7749.0
102.42154354562416,Female,17162.0,Single,PhD,Engineer,4865.0
40.0,Male,8521.0,Single,Master's,Engineer,6508.0
78.0,Female,269444.0,Single,PhD,CEO,9499.0
19.0,Female,28700.0,Married,Bachelor's,Waiter,5816.0
102.42154354562416,Male,156218.0,Single,PhD,CEO,6547.0
69.0,Male,286098.0,Married,Bachelor's,Waiter,3318.0
56.0,Female,41774.0,Single,PhD,Teacher,9670.0
102.42154354562416,Female,65303.0,Single,Bachelor's,CEO,8846.0
39.0,Female,404427.9082545613,Married,PhD,Teacher,8127.0
38.0,Female,31154.0,Single,Bachelor's,CEO,7087.0
33.0,Female,123510.0,Single,Master's,CEO,9603.0
18.0,Female,28728.0,Single,Bachelor's,Engineer,3523.0
70.0,Female,28111.0,Single,Bachelor's,Engineer,5306.0
29.0,Male,46345.0,Married,PhD,Waiter,4061.0
20.0,Female,286970.0,Single,Master's,CEO,5635.0
18.0,Male,404427.9082545613,Single,Master's,CEO,5857.0
65.0,Female,111436.0,Married,Master's,CEO,8698.0
60.0,Male,154339.0,Single,Bachelor's,CEO,6929.0
77.0,Female,179451.0,Single,Master's,CEO,3911.0
32.0,Female,37255.0,Single,Bachelor's,Engineer,9698.0
45.0,Male,39012.0,Married,Bachelor's,Engineer,52481.0
20.0,Female,144673.0,Single,Bachelor's,CEO,1373.0
25.0,Male,137819.0,Married,Bachelor's,CEO,5682.0
41.0,Female,6556.0,Single,PhD,Teacher,4003.0
31.0,Male,273675.0,Single,Master's,Engineer,1432.0
57.0,Female,274286.0,Single,Master's,Engineer,51790.0
24.0,Female,142465.0,Single,Master's,CEO,2110.0
